 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.599250E+01   0.725000E-01  -0.228690E-13  -0.226258E-13   0.650532E-13   0.685174E-16   0.498303E-16  -0.245483E-15   0.356236E-15   0.482278E-16  -0.202133E-16
   0.599500E+01   0.725000E-01  -0.213205E-12  -0.211632E-12   0.603488E-12   0.637866E-15   0.462321E-15  -0.291886E-14   0.253945E-14   0.449264E-15  -0.187320E-15
   0.599750E+01   0.725000E-01  -0.175112E-11  -0.173867E-11   0.494175E-11   0.523689E-14   0.379699E-14  -0.230234E-13   0.221914E-13   0.368676E-14  -0.153871E-14
   0.600000E+01   0.725000E-01  -0.127593E-10  -0.126719E-10   0.359145E-10   0.381844E-13   0.276600E-13  -0.171082E-12   0.158865E-12   0.268559E-13  -0.112109E-13
   0.600250E+01   0.725000E-01  -0.826459E-10  -0.820962E-10   0.232183E-09   0.247655E-12   0.179271E-12  -0.112132E-11   0.102045E-11   0.174126E-12  -0.726709E-13
   0.600500E+01   0.725000E-01  -0.476514E-09  -0.473408E-09   0.133678E-08   0.143056E-11   0.103495E-11  -0.650277E-11   0.588516E-11   0.100572E-11  -0.419406E-12
   0.600750E+01   0.725000E-01  -0.244854E-08  -0.243278E-08   0.686117E-08   0.736924E-11   0.532845E-11  -0.334754E-10   0.304366E-10   0.517994E-11  -0.215784E-11
   0.601000E+01   0.725000E-01  -0.112277E-07  -0.111559E-07   0.314304E-07   0.338976E-10   0.244952E-10  -0.153341E-09   0.141142E-09   0.238201E-10  -0.991010E-11
   0.601250E+01   0.725000E-01  -0.460125E-07  -0.457191E-07   0.128678E-06   0.139444E-09   0.100689E-09  -0.626569E-09   0.587031E-09   0.979378E-10  -0.406868E-10
   0.601500E+01   0.725000E-01  -0.168809E-06  -0.167735E-06   0.471579E-06   0.513880E-09   0.370696E-09  -0.228936E-08   0.219173E-08   0.360646E-09  -0.149586E-09
   0.601750E+01   0.725000E-01  -0.555514E-06  -0.551982E-06   0.154993E-05   0.169984E-08   0.122475E-08  -0.749809E-08   0.735697E-08   0.119178E-08  -0.493453E-09
   0.602000E+01   0.725000E-01  -0.164342E-05  -0.163299E-05   0.457866E-05   0.505876E-08   0.363977E-08  -0.220686E-07   0.222511E-07   0.354250E-08  -0.146394E-08
   0.602250E+01   0.725000E-01  -0.438226E-05  -0.435450E-05   0.121888E-04   0.135817E-07   0.975617E-08  -0.585268E-07   0.608128E-07   0.949756E-08  -0.391643E-08
   0.602500E+01   0.725000E-01  -0.105653E-04  -0.104985E-04   0.293298E-04   0.330021E-07   0.236625E-07  -0.140286E-06   0.150712E-06   0.230412E-07  -0.947822E-08
   0.602750E+01   0.725000E-01  -0.231139E-04  -0.229681E-04   0.640237E-04   0.728567E-07   0.521259E-07  -0.305002E-06   0.340085E-06   0.507728E-07  -0.208282E-07
   0.603000E+01   0.725000E-01  -0.460809E-04  -0.457905E-04   0.127315E-03   0.146786E-06   0.104755E-06  -0.604039E-06   0.701985E-06   0.102071E-06  -0.417409E-07
   0.603250E+01   0.725000E-01  -0.841332E-04  -0.836035E-04   0.231765E-03   0.271289E-06   0.193036E-06  -0.109520E-05   0.133242E-05   0.188165E-06  -0.766757E-07
   0.603500E+01   0.725000E-01  -0.141472E-03  -0.140581E-03   0.388390E-03   0.462664E-06   0.328077E-06  -0.182871E-05   0.233920E-05   0.319940E-06  -0.129855E-06
   0.603750E+01   0.725000E-01  -0.220492E-03  -0.219101E-03   0.602960E-03   0.732894E-06   0.517638E-06  -0.283079E-05   0.382302E-05   0.505052E-06  -0.204076E-06
   0.604000E+01   0.725000E-01  -0.320763E-03  -0.318734E-03   0.873252E-03   0.108613E-05   0.763670E-06  -0.409250E-05   0.585708E-05   0.745519E-06  -0.299750E-06
   0.604250E+01   0.725000E-01  -0.438851E-03  -0.436059E-03   0.118872E-02   0.151748E-05   0.106152E-05  -0.556994E-05   0.847293E-05   0.103694E-05  -0.414645E-06
   0.604500E+01   0.725000E-01  -0.569094E-03  -0.565441E-03   0.153286E-02   0.201450E-05   0.140122E-05  -0.719670E-05   0.116574E-04   0.136969E-05  -0.544447E-06
   0.604750E+01   0.725000E-01  -0.704958E-03  -0.700378E-03   0.188706E-02   0.256067E-05   0.177010E-05  -0.890235E-05   0.153607E-04   0.173150E-05  -0.683871E-06
   0.605000E+01   0.725000E-01  -0.840373E-03  -0.834827E-03   0.223448E-02   0.313903E-05   0.215561E-05  -0.106279E-04   0.195111E-04   0.211019E-05  -0.827787E-06
   0.605250E+01   0.725000E-01  -0.970600E-03  -0.964066E-03   0.256236E-02   0.373503E-05   0.254732E-05  -0.123337E-04   0.240302E-04   0.249560E-05  -0.971992E-06
   0.605500E+01   0.725000E-01  -0.109252E-02  -0.108498E-02   0.286272E-02   0.433796E-05   0.293772E-05  -0.139997E-04   0.288429E-04   0.288036E-05  -0.111352E-05
   0.605750E+01   0.725000E-01  -0.120449E-02  -0.119593E-02   0.313174E-02   0.494068E-05   0.332207E-05  -0.156230E-04   0.338817E-04   0.325977E-05  -0.125056E-05
   0.606000E+01   0.725000E-01  -0.130589E-02  -0.129631E-02   0.336861E-02   0.553845E-05   0.369779E-05  -0.172111E-04   0.390887E-04   0.363126E-05  -0.138219E-05
   0.606250E+01   0.725000E-01  -0.139679E-02  -0.138617E-02   0.357442E-02   0.612821E-05   0.406376E-05  -0.187744E-04   0.444175E-04   0.399371E-05  -0.150803E-05
   0.606500E+01   0.725000E-01  -0.147765E-02  -0.146597E-02   0.375131E-02   0.670869E-05   0.441980E-05  -0.203224E-04   0.498327E-04   0.434688E-05  -0.162805E-05
   0.606750E+01   0.725000E-01  -0.154918E-02  -0.153641E-02   0.390184E-02   0.728004E-05   0.476630E-05  -0.218656E-04   0.553052E-04   0.469105E-05  -0.174249E-05
   0.607000E+01   0.725000E-01  -0.161219E-02  -0.159830E-02   0.402871E-02   0.784222E-05   0.510392E-05  -0.234154E-04   0.608094E-04   0.502680E-05  -0.185174E-05
   0.607250E+01   0.725000E-01  -0.166742E-02  -0.165240E-02   0.413457E-02   0.839433E-05   0.543343E-05  -0.249812E-04   0.663265E-04   0.535487E-05  -0.195615E-05
   0.607500E+01   0.725000E-01  -0.171555E-02  -0.169938E-02   0.422187E-02   0.893622E-05   0.575566E-05  -0.265669E-04   0.718453E-04   0.567608E-05  -0.205606E-05
   0.607750E+01   0.725000E-01  -0.175731E-02  -0.173992E-02   0.429288E-02   0.946960E-05   0.607147E-05  -0.281747E-04   0.773586E-04   0.599122E-05  -0.215184E-05
   0.608000E+01   0.725000E-01  -0.179343E-02  -0.177477E-02   0.434962E-02   0.999595E-05   0.638170E-05  -0.298101E-04   0.828579E-04   0.630100E-05  -0.224400E-05
   0.608250E+01   0.725000E-01  -0.182452E-02  -0.180460E-02   0.439392E-02   0.105145E-04   0.668712E-05  -0.314800E-04   0.883352E-04   0.660616E-05  -0.233296E-05
   0.608500E+01   0.725000E-01  -0.185102E-02  -0.182985E-02   0.442737E-02   0.110241E-04   0.698840E-05  -0.331867E-04   0.937885E-04   0.690744E-05  -0.241898E-05
   0.608750E+01   0.725000E-01  -0.187335E-02  -0.185087E-02   0.445141E-02   0.115260E-04   0.728617E-05  -0.349277E-04   0.992205E-04   0.720545E-05  -0.250227E-05
   0.609000E+01   0.725000E-01  -0.189205E-02  -0.186816E-02   0.446727E-02   0.120231E-04   0.758108E-05  -0.367031E-04   0.104633E-03   0.750072E-05  -0.258321E-05
   0.609250E+01   0.725000E-01  -0.190763E-02  -0.188230E-02   0.447604E-02   0.125156E-04   0.787370E-05  -0.385179E-04   0.110022E-03   0.779373E-05  -0.266226E-05
   0.609500E+01   0.725000E-01  -0.192035E-02  -0.189366E-02   0.447868E-02   0.130014E-04   0.816447E-05  -0.403767E-04   0.115388E-03   0.808500E-05  -0.273970E-05
   0.609750E+01   0.725000E-01  -0.193037E-02  -0.190233E-02   0.447602E-02   0.134799E-04   0.845380E-05  -0.422784E-04   0.120734E-03   0.837500E-05  -0.281555E-05
   0.610000E+01   0.725000E-01  -0.193799E-02  -0.190846E-02   0.446880E-02   0.139541E-04   0.874210E-05  -0.442187E-04   0.126067E-03   0.866410E-05  -0.288994E-05
   0.610250E+01   0.725000E-01  -0.194368E-02  -0.191252E-02   0.445765E-02   0.144263E-04   0.902979E-05  -0.461981E-04   0.131391E-03   0.895256E-05  -0.296330E-05
   0.610500E+01   0.725000E-01  -0.194769E-02  -0.191499E-02   0.444312E-02   0.148950E-04   0.931721E-05  -0.482226E-04   0.136703E-03   0.924072E-05  -0.303607E-05
   0.610750E+01   0.725000E-01  -0.195000E-02  -0.191592E-02   0.442571E-02   0.153576E-04   0.960459E-05  -0.502961E-04   0.142005E-03   0.952894E-05  -0.310826E-05
   0.611000E+01   0.725000E-01  -0.195068E-02  -0.191513E-02   0.440584E-02   0.158151E-04   0.989217E-05  -0.524152E-04   0.147304E-03   0.981749E-05  -0.317971E-05
   0.611250E+01   0.725000E-01  -0.195009E-02  -0.191281E-02   0.438387E-02   0.162709E-04   0.101802E-04  -0.545748E-04   0.152607E-03   0.101065E-04  -0.325063E-05
   0.611500E+01   0.725000E-01  -0.194855E-02  -0.190953E-02   0.436014E-02   0.167264E-04   0.104691E-04  -0.567773E-04   0.157916E-03   0.103963E-04  -0.332158E-05
   0.611750E+01   0.725000E-01  -0.194608E-02  -0.190554E-02   0.433493E-02   0.171788E-04   0.107588E-04  -0.590307E-04   0.163230E-03   0.106869E-04  -0.339283E-05
   0.612000E+01   0.725000E-01  -0.194252E-02  -0.190056E-02   0.430850E-02   0.176259E-04   0.110497E-04  -0.613373E-04   0.168551E-03   0.109787E-04  -0.346411E-05
   0.612250E+01   0.725000E-01  -0.193804E-02  -0.189440E-02   0.428104E-02   0.180696E-04   0.113417E-04  -0.636910E-04   0.173886E-03   0.112718E-04  -0.353521E-05
   0.612500E+01   0.725000E-01  -0.193300E-02  -0.188746E-02   0.425276E-02   0.185140E-04   0.116353E-04  -0.660880E-04   0.179245E-03   0.115664E-04  -0.360663E-05
   0.612750E+01   0.725000E-01  -0.192753E-02  -0.188026E-02   0.422385E-02   0.189589E-04   0.119305E-04  -0.685337E-04   0.184627E-03   0.118625E-04  -0.367896E-05
   0.613000E+01   0.725000E-01  -0.192145E-02  -0.187272E-02   0.419443E-02   0.194007E-04   0.122274E-04  -0.710361E-04   0.190030E-03   0.121603E-04  -0.375211E-05
   0.613250E+01   0.725000E-01  -0.191471E-02  -0.186443E-02   0.416461E-02   0.198377E-04   0.125260E-04  -0.735953E-04   0.195454E-03   0.124600E-04  -0.382558E-05
   0.613500E+01   0.725000E-01  -0.190756E-02  -0.185539E-02   0.413453E-02   0.202734E-04   0.128267E-04  -0.762048E-04   0.200913E-03   0.127617E-04  -0.389948E-05
   0.613750E+01   0.725000E-01  -0.190025E-02  -0.184614E-02   0.410432E-02   0.207117E-04   0.131295E-04  -0.788623E-04   0.206415E-03   0.130655E-04  -0.397456E-05
   0.614000E+01   0.725000E-01  -0.189271E-02  -0.183697E-02   0.407403E-02   0.211507E-04   0.134346E-04  -0.815743E-04   0.211955E-03   0.133714E-04  -0.405113E-05
   0.614250E+01   0.725000E-01  -0.188477E-02  -0.182755E-02   0.404370E-02   0.215859E-04   0.137418E-04  -0.843492E-04   0.217526E-03   0.136796E-04  -0.412871E-05
   0.614500E+01   0.725000E-01  -0.187650E-02  -0.181754E-02   0.401344E-02   0.220173E-04   0.140515E-04  -0.871871E-04   0.223139E-03   0.139902E-04  -0.420692E-05
   0.614750E+01   0.725000E-01  -0.186815E-02  -0.180720E-02   0.398338E-02   0.224500E-04   0.143638E-04  -0.900796E-04   0.228809E-03   0.143035E-04  -0.428634E-05
   0.615000E+01   0.725000E-01  -0.185981E-02  -0.179700E-02   0.395348E-02   0.228864E-04   0.146787E-04  -0.930235E-04   0.234535E-03   0.146193E-04  -0.436767E-05
   0.615250E+01   0.725000E-01  -0.185132E-02  -0.178695E-02   0.392375E-02   0.233225E-04   0.149962E-04  -0.960291E-04   0.240307E-03   0.149376E-04  -0.445071E-05
   0.615500E+01   0.725000E-01  -0.184260E-02  -0.177666E-02   0.389427E-02   0.237543E-04   0.153165E-04  -0.991087E-04   0.246130E-03   0.152587E-04  -0.453486E-05
   0.615750E+01   0.725000E-01  -0.183383E-02  -0.176600E-02   0.386518E-02   0.241847E-04   0.156399E-04  -0.102258E-03   0.252019E-03   0.155830E-04  -0.462023E-05
   0.616000E+01   0.725000E-01  -0.182514E-02  -0.175533E-02   0.383645E-02   0.246188E-04   0.159662E-04  -0.105462E-03   0.257979E-03   0.159103E-04  -0.470763E-05
   0.616250E+01   0.725000E-01  -0.181649E-02  -0.174494E-02   0.380797E-02   0.250561E-04   0.162954E-04  -0.108723E-03   0.264001E-03   0.162403E-04  -0.479733E-05
   0.616500E+01   0.725000E-01  -0.180775E-02  -0.173466E-02   0.377983E-02   0.254915E-04   0.166277E-04  -0.112059E-03   0.270085E-03   0.165733E-04  -0.488877E-05
   0.616750E+01   0.725000E-01  -0.179898E-02  -0.172419E-02   0.375220E-02   0.259238E-04   0.169636E-04  -0.115483E-03   0.276246E-03   0.169100E-04  -0.498165E-05
   0.617000E+01   0.725000E-01  -0.179032E-02  -0.171358E-02   0.372508E-02   0.263577E-04   0.173030E-04  -0.118978E-03   0.282492E-03   0.172503E-04  -0.507657E-05
   0.617250E+01   0.725000E-01  -0.178177E-02  -0.170314E-02   0.369830E-02   0.267961E-04   0.176454E-04  -0.122525E-03   0.288814E-03   0.175936E-04  -0.517412E-05
   0.617500E+01   0.725000E-01  -0.177326E-02  -0.169299E-02   0.367183E-02   0.272362E-04   0.179911E-04  -0.126142E-03   0.295208E-03   0.179400E-04  -0.527407E-05
   0.617750E+01   0.725000E-01  -0.176477E-02  -0.168293E-02   0.364591E-02   0.276740E-04   0.183409E-04  -0.129857E-03   0.301692E-03   0.182904E-04  -0.537590E-05
   0.618000E+01   0.725000E-01  -0.175641E-02  -0.167279E-02   0.362064E-02   0.281113E-04   0.186950E-04  -0.133667E-03   0.308278E-03   0.186452E-04  -0.547983E-05
   0.618250E+01   0.725000E-01  -0.174820E-02  -0.166264E-02   0.359581E-02   0.285522E-04   0.190525E-04  -0.137542E-03   0.314954E-03   0.190036E-04  -0.558657E-05
   0.618500E+01   0.725000E-01  -0.174007E-02  -0.165275E-02   0.357126E-02   0.289969E-04   0.194132E-04  -0.141473E-03   0.321710E-03   0.193651E-04  -0.569623E-05
   0.618750E+01   0.725000E-01  -0.173203E-02  -0.164314E-02   0.354718E-02   0.294421E-04   0.197781E-04  -0.145499E-03   0.328565E-03   0.197306E-04  -0.580835E-05
   0.619000E+01   0.725000E-01  -0.172416E-02  -0.163364E-02   0.352383E-02   0.298865E-04   0.201483E-04  -0.149644E-03   0.335542E-03   0.201013E-04  -0.592283E-05
   0.619250E+01   0.725000E-01  -0.171646E-02  -0.162411E-02   0.350110E-02   0.303328E-04   0.205229E-04  -0.153883E-03   0.342633E-03   0.204767E-04  -0.604023E-05
   0.619500E+01   0.725000E-01  -0.170886E-02  -0.161468E-02   0.347868E-02   0.307831E-04   0.209007E-04  -0.158178E-03   0.349813E-03   0.208554E-04  -0.616093E-05
   0.619750E+01   0.725000E-01  -0.170138E-02  -0.160556E-02   0.345657E-02   0.312363E-04   0.212824E-04  -0.162547E-03   0.357089E-03   0.212376E-04  -0.628468E-05
   0.620000E+01   0.725000E-01  -0.169410E-02  -0.159673E-02   0.343512E-02   0.316904E-04   0.216698E-04  -0.167042E-03   0.364502E-03   0.216255E-04  -0.641123E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.590000E+01   0.750000E-01   0.910340E-02   0.111921E-01   0.239764E-03   0.922065E-04   0.674259E-04  -0.978140E-03   0.480362E-05   0.662594E-04  -0.200221E-04
   0.590250E+01   0.750000E-01   0.867012E-02   0.106468E-01   0.481154E-03   0.855392E-04   0.629169E-04  -0.881544E-03   0.210137E-04   0.621964E-04  -0.190628E-04
   0.590500E+01   0.750000E-01   0.828809E-02   0.101560E-01   0.602978E-03   0.796421E-04   0.579741E-04  -0.787499E-03   0.360409E-04   0.575731E-04  -0.181743E-04
   0.590750E+01   0.750000E-01   0.792995E-02   0.969151E-02   0.551904E-03   0.741245E-04   0.526926E-04  -0.695468E-03   0.508196E-04   0.524942E-04  -0.173100E-04
   0.591000E+01   0.750000E-01   0.756537E-02   0.922202E-02   0.284719E-03   0.686497E-04   0.471463E-04  -0.605143E-03   0.657065E-04   0.470633E-04  -0.164253E-04
   0.591250E+01   0.750000E-01   0.716456E-02   0.871581E-02  -0.215846E-03   0.629762E-04   0.414047E-04  -0.516459E-03   0.800698E-04   0.413808E-04  -0.154814E-04
   0.591500E+01   0.750000E-01   0.670315E-02   0.814519E-02  -0.928622E-03   0.569731E-04   0.355496E-04  -0.429864E-03   0.918735E-04   0.355551E-04  -0.144447E-04
   0.591750E+01   0.750000E-01   0.616742E-02   0.749213E-02  -0.178985E-02   0.506167E-04   0.296900E-04  -0.346805E-03   0.976238E-04   0.297141E-04  -0.132858E-04
   0.592000E+01   0.750000E-01   0.555845E-02   0.675330E-02  -0.269875E-02   0.439849E-04   0.239716E-04  -0.270032E-03   0.931987E-04   0.240132E-04  -0.119824E-04
   0.592250E+01   0.750000E-01   0.489247E-02   0.594230E-02  -0.353151E-02   0.372474E-04   0.185739E-04  -0.203192E-03   0.757010E-04   0.186332E-04  -0.105292E-04
   0.592500E+01   0.750000E-01   0.419654E-02   0.508725E-02  -0.416222E-02   0.306430E-04   0.136914E-04  -0.149591E-03   0.456053E-04   0.137651E-04  -0.895190E-05
   0.592750E+01   0.750000E-01   0.350094E-02   0.422450E-02  -0.448904E-02   0.244350E-04   0.950138E-05  -0.110644E-03   0.780543E-05   0.958137E-05  -0.731409E-05
   0.593000E+01   0.750000E-01   0.283261E-02   0.339136E-02  -0.446048E-02   0.188553E-04   0.612538E-05  -0.849458E-04  -0.295258E-04   0.620206E-05  -0.570988E-05
   0.593250E+01   0.750000E-01   0.221274E-02   0.262085E-02  -0.409255E-02   0.140576E-04   0.360008E-05  -0.686917E-04  -0.580084E-04   0.366549E-05  -0.424090E-05
   0.593500E+01   0.750000E-01   0.165810E-02   0.193924E-02  -0.346697E-02   0.101017E-04   0.186927E-05  -0.572938E-04  -0.724095E-04   0.191929E-05  -0.298840E-05
   0.593750E+01   0.750000E-01   0.118249E-02   0.136500E-02  -0.270805E-02   0.696761E-05   0.801554E-06  -0.472126E-04  -0.723696E-04   0.836044E-06  -0.199421E-05
   0.594000E+01   0.750000E-01   0.795831E-03   0.907508E-03  -0.194630E-02   0.458414E-05   0.226116E-06  -0.369316E-04  -0.617117E-04   0.247661E-06  -0.125805E-05
   0.594250E+01   0.750000E-01   0.501348E-03   0.565745E-03  -0.128388E-02   0.285386E-05  -0.279646E-07  -0.267144E-04  -0.460945E-04  -0.157306E-07  -0.748350E-06
   0.594500E+01   0.750000E-01   0.293458E-03   0.328395E-03  -0.775218E-03   0.166621E-05  -0.102219E-06  -0.176137E-04  -0.305513E-04  -0.958900E-07  -0.418076E-06
   0.594750E+01   0.750000E-01   0.158576E-03   0.176344E-03  -0.427252E-03   0.904250E-06  -0.953739E-07  -0.105086E-04  -0.180914E-04  -0.923873E-07  -0.218163E-06
   0.595000E+01   0.750000E-01   0.786685E-04   0.870895E-04  -0.214332E-03   0.452453E-06  -0.647054E-07  -0.565196E-05  -0.960520E-05  -0.634194E-07  -0.105653E-06
   0.595250E+01   0.750000E-01   0.356568E-04   0.393513E-04  -0.976002E-04   0.207270E-06  -0.362816E-07  -0.273453E-05  -0.457934E-05  -0.357766E-07  -0.471653E-07
   0.595500E+01   0.750000E-01   0.147044E-04   0.161942E-04  -0.402402E-04   0.864253E-07  -0.175123E-07  -0.118834E-05  -0.196113E-05  -0.173316E-07  -0.192840E-07
   0.595750E+01   0.750000E-01   0.549701E-05   0.604552E-05  -0.149856E-04   0.326458E-07  -0.739903E-08  -0.463254E-06  -0.754110E-06  -0.734030E-08  -0.717973E-08
   0.596000E+01   0.750000E-01   0.185689E-05   0.204026E-05  -0.502971E-05   0.111284E-07  -0.275747E-08  -0.161802E-06  -0.260143E-06  -0.274014E-08  -0.242234E-08
   0.596250E+01   0.750000E-01   0.565210E-06   0.620605E-06  -0.151844E-05   0.341280E-08  -0.909769E-09  -0.505733E-07  -0.804205E-07  -0.905136E-09  -0.737605E-09
   0.596500E+01   0.750000E-01   0.154642E-06   0.169710E-06  -0.411584E-06   0.939232E-09  -0.266176E-09  -0.141297E-07  -0.222529E-07  -0.265055E-09  -0.202045E-09
   0.596750E+01   0.750000E-01   0.379504E-07   0.416298E-07  -0.100005E-06   0.231486E-09  -0.691082E-10  -0.352489E-08  -0.550500E-08  -0.688635E-10  -0.496538E-10
   0.597000E+01   0.750000E-01   0.833812E-08   0.914279E-08  -0.217496E-07   0.510068E-10  -0.159257E-10  -0.784369E-09  -0.121616E-08  -0.158776E-10  -0.109244E-10
   0.597250E+01   0.750000E-01   0.163751E-08   0.179482E-08  -0.422846E-08   0.100337E-10  -0.325728E-11  -0.155543E-09  -0.239681E-09  -0.324871E-11  -0.214785E-11
   0.597500E+01   0.750000E-01   0.287050E-09   0.314498E-09  -0.734013E-09   0.175994E-11  -0.591144E-12  -0.274647E-10  -0.420991E-10  -0.589818E-12  -0.376849E-12
   0.597750E+01   0.750000E-01   0.448593E-10   0.491276E-10  -0.113643E-09   0.274953E-12  -0.952038E-13  -0.431450E-11  -0.658427E-11  -0.949885E-13  -0.589069E-13
   0.598000E+01   0.750000E-01   0.624167E-11   0.683279E-11  -0.156751E-10   0.382246E-13  -0.136132E-13  -0.602612E-12  -0.916018E-12  -0.135385E-13  -0.820162E-14
   0.598250E+01   0.750000E-01   0.771408E-12   0.844258E-12  -0.192172E-11   0.471969E-14  -0.171461E-14  -0.748200E-13  -0.113321E-12  -0.171570E-14  -0.101316E-14
   0.598500E+01   0.750000E-01   0.839651E-13   0.918686E-13  -0.207245E-12   0.518213E-15  -0.197210E-15  -0.819437E-14  -0.123294E-13  -0.186279E-15  -0.109770E-15
   0.598750E+01   0.750000E-01   0.750206E-14   0.816960E-14  -0.179607E-13   0.468566E-16  -0.190605E-16  -0.921725E-15  -0.129635E-14  -0.168518E-16  -0.919764E-17
   0.599000E+01   0.750000E-01  -0.154962E-14  -0.151322E-14   0.508244E-14   0.840336E-17   0.330785E-17  -0.212497E-15  -0.207927E-15   0.337902E-17  -0.196247E-17
   0.599250E+01   0.750000E-01  -0.236266E-13  -0.233807E-13   0.692070E-13   0.703966E-16   0.530675E-16  -0.260224E-15   0.371977E-15   0.513714E-16  -0.208678E-16
   0.599500E+01   0.750000E-01  -0.220243E-12  -0.218667E-12   0.641898E-12   0.655227E-15   0.492255E-15  -0.309635E-14   0.264063E-14   0.478442E-15  -0.193319E-15
   0.599750E+01   0.750000E-01  -0.180875E-11  -0.179628E-11   0.525541E-11   0.537897E-14   0.404200E-14  -0.244292E-13   0.230748E-13   0.392542E-14  -0.158784E-14
   0.600000E+01   0.750000E-01  -0.131778E-10  -0.130904E-10   0.381878E-10   0.392165E-13   0.294390E-13  -0.181554E-12   0.165035E-12   0.285891E-13  -0.115673E-13
   0.600250E+01   0.750000E-01  -0.853465E-10  -0.847977E-10   0.246836E-09   0.254322E-12   0.190761E-12  -0.119000E-11   0.105934E-11   0.185325E-12  -0.749709E-13
   0.600500E+01   0.750000E-01  -0.492019E-09  -0.488921E-09   0.142086E-08   0.146889E-11   0.110103E-11  -0.690077E-11   0.610661E-11   0.107016E-11  -0.432615E-12
   0.600750E+01   0.750000E-01  -0.252783E-08  -0.251212E-08   0.729119E-08   0.756567E-11   0.566721E-11  -0.355194E-10   0.315725E-10   0.551043E-11  -0.222544E-11
   0.601000E+01   0.750000E-01  -0.115893E-07  -0.115178E-07   0.333923E-07   0.347957E-10   0.260451E-10  -0.162669E-09   0.146385E-09   0.253327E-10  -0.102188E-10
   0.601250E+01   0.750000E-01  -0.474850E-07  -0.471929E-07   0.136674E-06   0.143114E-09   0.107025E-09  -0.664487E-09   0.608797E-09   0.104124E-09  -0.419459E-10
   0.601500E+01   0.750000E-01  -0.174173E-06  -0.173103E-06   0.500730E-06   0.527299E-09   0.393885E-09  -0.242700E-08   0.227296E-08   0.383289E-09  -0.154181E-09
   0.601750E+01   0.750000E-01  -0.573023E-06  -0.569508E-06   0.164518E-05   0.174384E-08   0.130084E-08  -0.794544E-08   0.762963E-08   0.126609E-08  -0.508488E-09
   0.602000E+01   0.750000E-01  -0.169474E-05  -0.168436E-05   0.485816E-05   0.518843E-08   0.386411E-08  -0.233734E-07   0.230758E-07   0.376164E-08  -0.150813E-08
   0.602250E+01   0.750000E-01  -0.451765E-05  -0.449005E-05   0.129271E-04   0.139259E-07   0.103521E-07  -0.619517E-07   0.630656E-07   0.100798E-07  -0.403340E-08
   0.602500E+01   0.750000E-01  -0.108877E-04  -0.108213E-04   0.310907E-04   0.338280E-07   0.250928E-07  -0.148399E-06   0.156289E-06   0.244389E-07  -0.975787E-08
   0.602750E+01   0.750000E-01  -0.238094E-04  -0.236645E-04   0.678281E-04   0.746534E-07   0.552388E-07  -0.322405E-06   0.352646E-06   0.538154E-07  -0.214342E-07
   0.603000E+01   0.750000E-01  -0.474450E-04  -0.471567E-04   0.134791E-03   0.150345E-06   0.110924E-06  -0.637975E-06   0.727842E-06   0.108102E-06  -0.429361E-07
   0.603250E+01   0.750000E-01  -0.865772E-04  -0.860513E-04   0.245186E-03   0.277740E-06   0.204219E-06  -0.115564E-05   0.138131E-05   0.199102E-06  -0.788313E-07
   0.603500E+01   0.750000E-01  -0.145492E-03  -0.144609E-03   0.410523E-03   0.473424E-06   0.346728E-06  -0.192756E-05   0.242458E-05   0.338186E-06  -0.133430E-06
   0.603750E+01   0.750000E-01  -0.226603E-03  -0.225224E-03   0.636688E-03   0.749511E-06   0.546431E-06  -0.298024E-05   0.396158E-05   0.533231E-06  -0.209561E-06
   0.604000E+01   0.750000E-01  -0.329402E-03  -0.327391E-03   0.921069E-03   0.111006E-05   0.805099E-06  -0.430280E-05   0.606744E-05   0.786084E-06  -0.307592E-06
   0.604250E+01   0.750000E-01  -0.450292E-03  -0.447526E-03   0.125225E-02   0.154986E-05   0.111750E-05  -0.584756E-05   0.877377E-05   0.109177E-05  -0.425168E-06
   0.604500E+01   0.750000E-01  -0.583401E-03  -0.579783E-03   0.161256E-02   0.205599E-05   0.147279E-05  -0.754341E-05   0.120656E-04   0.143984E-05  -0.557809E-06
   0.604750E+01   0.750000E-01  -0.721985E-03  -0.717450E-03   0.198224E-02   0.261141E-05   0.185736E-05  -0.931547E-05   0.158896E-04   0.181708E-05  -0.700053E-06
   0.605000E+01   0.750000E-01  -0.859807E-03  -0.854316E-03   0.234348E-02   0.319872E-05   0.225785E-05  -0.111015E-04   0.201699E-04   0.221052E-05  -0.846622E-06
   0.605250E+01   0.750000E-01  -0.992029E-03  -0.985558E-03   0.268293E-02   0.380304E-05   0.266322E-05  -0.128601E-04   0.248237E-04   0.260941E-05  -0.993209E-06
   0.605500E+01   0.750000E-01  -0.111550E-02  -0.110803E-02   0.299237E-02   0.441345E-05   0.306563E-05  -0.145708E-04   0.297719E-04   0.300605E-05  -0.113680E-05
   0.605750E+01   0.750000E-01  -0.122857E-02  -0.122009E-02   0.326799E-02   0.502277E-05   0.346021E-05  -0.162312E-04   0.349437E-04   0.339561E-05  -0.127557E-05
