 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.616500E+01   0.725000E-01  -0.180772E-02  -0.173464E-02   0.377979E-02   0.255063E-04   0.166385E-04  -0.112043E-03   0.270093E-03   0.166693E-04  -0.489089E-05
   0.616750E+01   0.725000E-01  -0.179895E-02  -0.172418E-02   0.375216E-02   0.259386E-04   0.169752E-04  -0.115467E-03   0.276253E-03   0.170053E-04  -0.498376E-05
   0.617000E+01   0.725000E-01  -0.179029E-02  -0.171357E-02   0.372504E-02   0.263725E-04   0.173152E-04  -0.118961E-03   0.282499E-03   0.173449E-04  -0.507869E-05
   0.617250E+01   0.725000E-01  -0.178175E-02  -0.170313E-02   0.369825E-02   0.268111E-04   0.176582E-04  -0.122509E-03   0.288820E-03   0.176875E-04  -0.517625E-05
   0.617500E+01   0.725000E-01  -0.177323E-02  -0.169297E-02   0.367179E-02   0.272513E-04   0.180045E-04  -0.126126E-03   0.295214E-03   0.180331E-04  -0.527620E-05
   0.617750E+01   0.725000E-01  -0.176475E-02  -0.168292E-02   0.364587E-02   0.276892E-04   0.183549E-04  -0.129841E-03   0.301698E-03   0.183828E-04  -0.537802E-05
   0.618000E+01   0.725000E-01  -0.175638E-02  -0.167277E-02   0.362060E-02   0.281264E-04   0.187095E-04  -0.133651E-03   0.308284E-03   0.187369E-04  -0.548196E-05
   0.618250E+01   0.725000E-01  -0.174817E-02  -0.166263E-02   0.359577E-02   0.285674E-04   0.190676E-04  -0.137525E-03   0.314959E-03   0.190946E-04  -0.558872E-05
   0.618500E+01   0.725000E-01  -0.174005E-02  -0.165273E-02   0.357122E-02   0.290123E-04   0.194288E-04  -0.141457E-03   0.321715E-03   0.194554E-04  -0.569839E-05
   0.618750E+01   0.725000E-01  -0.173201E-02  -0.164313E-02   0.354714E-02   0.294575E-04   0.197942E-04  -0.145483E-03   0.328569E-03   0.198202E-04  -0.581051E-05
   0.619000E+01   0.725000E-01  -0.172414E-02  -0.163363E-02   0.352379E-02   0.299019E-04   0.201649E-04  -0.149628E-03   0.335546E-03   0.201902E-04  -0.592499E-05
   0.619250E+01   0.725000E-01  -0.171644E-02  -0.162410E-02   0.350107E-02   0.303482E-04   0.205400E-04  -0.153867E-03   0.342637E-03   0.205649E-04  -0.604241E-05
   0.619500E+01   0.725000E-01  -0.170884E-02  -0.161467E-02   0.347865E-02   0.307987E-04   0.209183E-04  -0.158162E-03   0.349816E-03   0.209430E-04  -0.616313E-05
   0.619750E+01   0.725000E-01  -0.170135E-02  -0.160555E-02   0.345654E-02   0.312520E-04   0.213005E-04  -0.162530E-03   0.357092E-03   0.213246E-04  -0.628688E-05
   0.620000E+01   0.725000E-01  -0.169408E-02  -0.159672E-02   0.343508E-02   0.317061E-04   0.216883E-04  -0.167026E-03   0.364504E-03   0.217118E-04  -0.641343E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.580000E+01   0.750000E-01   0.223999E-01   0.177648E-01  -0.166122E-01   0.616535E-03   0.774594E-04   0.113454E-02   0.684787E-03  -0.318229E-04  -0.367637E-04
   0.580250E+01   0.750000E-01   0.248039E-01   0.202506E-01  -0.161469E-01   0.607420E-03   0.760326E-04   0.104424E-02   0.611285E-03  -0.261076E-04  -0.393585E-04
   0.580500E+01   0.750000E-01   0.270421E-01   0.225808E-01  -0.156264E-01   0.598235E-03   0.746281E-04   0.951093E-03   0.543789E-03  -0.204399E-04  -0.418030E-04
   0.580750E+01   0.750000E-01   0.291592E-01   0.247484E-01  -0.150550E-01   0.589157E-03   0.733288E-04   0.870024E-03   0.491424E-03  -0.148682E-04  -0.441325E-04
   0.581000E+01   0.750000E-01   0.311504E-01   0.267437E-01  -0.144382E-01   0.580431E-03   0.722213E-04   0.805328E-03   0.457044E-03  -0.947273E-05  -0.464602E-04
   0.581250E+01   0.750000E-01   0.329597E-01   0.285546E-01  -0.137808E-01   0.572102E-03   0.713239E-04   0.748919E-03   0.434939E-03  -0.432352E-05  -0.488869E-04
   0.581500E+01   0.750000E-01   0.345365E-01   0.301914E-01  -0.130834E-01   0.563830E-03   0.705484E-04   0.686705E-03   0.414315E-03   0.556689E-06  -0.514019E-04
   0.581750E+01   0.750000E-01   0.358987E-01   0.317058E-01  -0.123433E-01   0.555081E-03   0.697261E-04   0.609107E-03   0.386661E-03   0.518980E-05  -0.538584E-04
   0.582000E+01   0.750000E-01   0.371382E-01   0.331731E-01  -0.115576E-01   0.545602E-03   0.686789E-04   0.518149E-03   0.351631E-03   0.959138E-05  -0.560522E-04
   0.582250E+01   0.750000E-01   0.383615E-01   0.346433E-01  -0.107258E-01   0.535728E-03   0.672842E-04   0.425937E-03   0.316927E-03   0.137051E-04  -0.578392E-04
   0.582500E+01   0.750000E-01   0.396127E-01   0.361054E-01  -0.985022E-02   0.526117E-03   0.654867E-04   0.345834E-03   0.292285E-03   0.173771E-04  -0.591981E-04
   0.582750E+01   0.750000E-01   0.408518E-01   0.375006E-01  -0.893293E-02   0.517113E-03   0.632617E-04   0.282913E-03   0.282128E-03   0.204047E-04  -0.601932E-04
   0.583000E+01   0.750000E-01   0.420053E-01   0.387820E-01  -0.797245E-02   0.508352E-03   0.605844E-04   0.230291E-03   0.282200E-03   0.226433E-04  -0.608787E-04
   0.583250E+01   0.750000E-01   0.430452E-01   0.399712E-01  -0.696438E-02   0.499025E-03   0.574510E-04   0.173057E-03   0.282102E-03   0.241162E-04  -0.612306E-04
   0.583500E+01   0.750000E-01   0.440198E-01   0.411568E-01  -0.590590E-02   0.488583E-03   0.539544E-04   0.959235E-04   0.271203E-03   0.250657E-04  -0.611576E-04
   0.583750E+01   0.750000E-01   0.450061E-01   0.424293E-01  -0.480193E-02   0.477226E-03   0.503519E-04  -0.112139E-04   0.243330E-03   0.259155E-04  -0.605756E-04
   0.584000E+01   0.750000E-01   0.460233E-01   0.437989E-01  -0.366953E-02   0.465740E-03   0.470596E-04  -0.152929E-03   0.197381E-03   0.271604E-04  -0.594802E-04
   0.584250E+01   0.750000E-01   0.469817E-01   0.451615E-01  -0.253944E-02   0.454867E-03   0.445473E-04  -0.331554E-03   0.134599E-03   0.292280E-04  -0.579688E-04
   0.584500E+01   0.750000E-01   0.477054E-01   0.463346E-01  -0.145573E-02   0.444741E-03   0.431824E-04  -0.549831E-03   0.556708E-04   0.323613E-04  -0.562036E-04
   0.584750E+01   0.750000E-01   0.480048E-01   0.471308E-01  -0.474148E-03   0.434825E-03   0.431067E-04  -0.809782E-03  -0.396557E-04   0.365601E-04  -0.543507E-04
   0.585000E+01   0.750000E-01   0.477420E-01   0.474134E-01   0.342403E-03   0.424325E-03   0.442109E-04  -0.110826E-02  -0.150358E-03   0.415922E-04  -0.525322E-04
   0.585250E+01   0.750000E-01   0.468516E-01   0.471081E-01   0.933669E-03   0.412684E-03   0.462090E-04  -0.143255E-02  -0.271399E-03   0.470696E-04  -0.508066E-04
   0.585500E+01   0.750000E-01   0.453231E-01   0.461817E-01   0.125654E-02   0.399789E-03   0.487630E-04  -0.175947E-02  -0.392784E-03   0.525572E-04  -0.491737E-04
   0.585750E+01   0.750000E-01   0.431818E-01   0.446264E-01   0.129942E-02   0.385790E-03   0.515874E-04  -0.205923E-02  -0.501265E-03   0.576776E-04  -0.475929E-04
   0.586000E+01   0.750000E-01   0.404886E-01   0.424683E-01   0.108942E-02   0.370773E-03   0.544954E-04  -0.230259E-02  -0.583883E-03   0.621770E-04  -0.460061E-04
   0.586250E+01   0.750000E-01   0.373563E-01   0.397913E-01   0.688129E-03   0.354589E-03   0.573920E-04  -0.246824E-02  -0.631612E-03   0.659424E-04  -0.443636E-04
   0.586500E+01   0.750000E-01   0.339550E-01   0.367468E-01   0.177230E-03   0.336966E-03   0.602403E-04  -0.254762E-02  -0.641602E-03   0.689780E-04  -0.426452E-04
   0.586750E+01   0.750000E-01   0.304885E-01   0.335320E-01  -0.359736E-03   0.317732E-03   0.630303E-04  -0.254553E-02  -0.617316E-03   0.713621E-04  -0.408665E-04
   0.587000E+01   0.750000E-01   0.271508E-01   0.303454E-01  -0.852752E-03   0.296954E-03   0.657571E-04  -0.247705E-02  -0.566831E-03   0.732039E-04  -0.390656E-04
   0.587250E+01   0.750000E-01   0.240863E-01   0.273443E-01  -0.125377E-02   0.274931E-03   0.684084E-04  -0.236229E-02  -0.500206E-03   0.746108E-04  -0.372801E-04
   0.587500E+01   0.750000E-01   0.213737E-01   0.246247E-01  -0.153791E-02   0.252131E-03   0.709544E-04  -0.222130E-02  -0.426957E-03   0.756697E-04  -0.355266E-04
   0.587750E+01   0.750000E-01   0.190336E-01   0.222258E-01  -0.169943E-02   0.229151E-03   0.733371E-04  -0.207040E-02  -0.354412E-03   0.764388E-04  -0.337965E-04
   0.588000E+01   0.750000E-01   0.170466E-01   0.201449E-01  -0.174534E-02   0.206682E-03   0.754611E-04  -0.192072E-02  -0.287172E-03   0.769463E-04  -0.320683E-04
   0.588250E+01   0.750000E-01   0.153724E-01   0.183547E-01  -0.168914E-02   0.185421E-03   0.771901E-04  -0.177824E-02  -0.227429E-03   0.771912E-04  -0.303277E-04
   0.588500E+01   0.750000E-01   0.139635E-01   0.168178E-01  -0.154622E-02   0.165933E-03   0.783548E-04  -0.164489E-02  -0.175673E-03   0.771436E-04  -0.285828E-04
   0.588750E+01   0.750000E-01   0.127760E-01   0.154968E-01  -0.133171E-02   0.148554E-03   0.787774E-04  -0.152005E-02  -0.131442E-03   0.767441E-04  -0.268662E-04
   0.589000E+01   0.750000E-01   0.117732E-01   0.143595E-01  -0.106026E-02   0.133378E-03   0.783109E-04  -0.140209E-02  -0.939149E-04   0.759049E-04  -0.252243E-04
   0.589250E+01   0.750000E-01   0.109265E-01   0.133807E-01  -0.747097E-03   0.120333E-03   0.768786E-04  -0.128954E-02  -0.622741E-04   0.745220E-04  -0.237014E-04
   0.589500E+01   0.750000E-01   0.102124E-01   0.125391E-01  -0.409792E-03   0.109256E-03   0.744958E-04  -0.118160E-02  -0.357976E-04   0.724984E-04  -0.223267E-04
   0.589750E+01   0.750000E-01   0.961092E-02   0.118157E-01  -0.707199E-04   0.999349E-04   0.712609E-04  -0.107791E-02  -0.137424E-04   0.697741E-04  -0.211084E-04
   0.590000E+01   0.750000E-01   0.910337E-02   0.111918E-01   0.239848E-03   0.921038E-04   0.673194E-04  -0.978072E-03   0.481881E-05   0.663462E-04  -0.200339E-04
   0.590250E+01   0.750000E-01   0.867010E-02   0.106465E-01   0.481221E-03   0.854310E-04   0.628212E-04  -0.881481E-03   0.210216E-04   0.622679E-04  -0.190733E-04
   0.590500E+01   0.750000E-01   0.828807E-02   0.101558E-01   0.603022E-03   0.795315E-04   0.578921E-04  -0.787441E-03   0.360420E-04   0.576296E-04  -0.181849E-04
   0.590750E+01   0.750000E-01   0.792991E-02   0.969127E-02   0.551924E-03   0.740140E-04   0.526269E-04  -0.695418E-03   0.508140E-04   0.525347E-04  -0.173218E-04
   0.591000E+01   0.750000E-01   0.756531E-02   0.922178E-02   0.284720E-03   0.685407E-04   0.470993E-04  -0.605101E-03   0.656934E-04   0.470846E-04  -0.164391E-04
   0.591250E+01   0.750000E-01   0.716448E-02   0.871555E-02  -0.215852E-03   0.628695E-04   0.413779E-04  -0.516426E-03   0.800481E-04   0.413791E-04  -0.154970E-04
   0.591500E+01   0.750000E-01   0.670304E-02   0.814491E-02  -0.928617E-03   0.568688E-04   0.355433E-04  -0.429839E-03   0.918421E-04   0.355269E-04  -0.144618E-04
   0.591750E+01   0.750000E-01   0.616728E-02   0.749182E-02  -0.178981E-02   0.505150E-04   0.297038E-04  -0.346789E-03   0.975825E-04   0.296583E-04  -0.133038E-04
   0.592000E+01   0.750000E-01   0.555828E-02   0.675297E-02  -0.269865E-02   0.438861E-04   0.240034E-04  -0.270025E-03   0.931487E-04   0.239326E-04  -0.120004E-04
   0.592250E+01   0.750000E-01   0.489228E-02   0.594196E-02  -0.353133E-02   0.371524E-04   0.186201E-04  -0.203193E-03   0.756453E-04   0.185349E-04  -0.105465E-04
   0.592500E+01   0.750000E-01   0.419633E-02   0.508690E-02  -0.416196E-02   0.305535E-04   0.137468E-04  -0.149600E-03   0.455489E-04   0.136590E-04  -0.896780E-05
   0.592750E+01   0.750000E-01   0.350073E-02   0.422417E-02  -0.448869E-02   0.243537E-04   0.955985E-05  -0.110658E-03   0.775381E-05   0.947878E-05  -0.732803E-05
   0.593000E+01   0.750000E-01   0.283239E-02   0.339105E-02  -0.446007E-02   0.187849E-04   0.618081E-05  -0.849621E-04  -0.295679E-04   0.611233E-05  -0.572149E-05
   0.593250E+01   0.750000E-01   0.221254E-02   0.262056E-02  -0.409210E-02   0.140001E-04   0.364759E-05  -0.687076E-04  -0.580383E-04   0.359428E-05  -0.425001E-05
   0.593500E+01   0.750000E-01   0.165792E-02   0.193900E-02  -0.346653E-02   0.100577E-04   0.190617E-05  -0.573072E-04  -0.724272E-04   0.186790E-05  -0.299510E-05
   0.593750E+01   0.750000E-01   0.118233E-02   0.136480E-02  -0.270765E-02   0.693625E-05   0.827499E-06  -0.472224E-04  -0.723775E-04   0.802234E-06  -0.199881E-05
   0.594000E+01   0.750000E-01   0.795710E-03   0.907356E-03  -0.194596E-02   0.456338E-05   0.242619E-06  -0.369378E-04  -0.617131E-04   0.227324E-06  -0.126099E-05
   0.594250E+01   0.750000E-01   0.501260E-03   0.565637E-03  -0.128363E-02   0.284113E-05  -0.184885E-07  -0.267176E-04  -0.460927E-04  -0.269542E-07  -0.750075E-06
   0.594500E+01   0.750000E-01   0.293399E-03   0.328325E-03  -0.775046E-03   0.165899E-05  -0.973220E-07  -0.176151E-04  -0.305486E-04  -0.101594E-06  -0.419005E-06
   0.594750E+01   0.750000E-01   0.158540E-03   0.176301E-03  -0.427145E-03   0.900465E-06  -0.931059E-07  -0.105090E-04  -0.180890E-04  -0.950672E-07  -0.218618E-06
   0.595000E+01   0.750000E-01   0.786484E-04   0.870661E-04  -0.214272E-03   0.450626E-06  -0.637695E-07  -0.565198E-05  -0.960355E-05  -0.645861E-07  -0.105854E-06
   0.595250E+01   0.750000E-01   0.356467E-04   0.393397E-04  -0.975702E-04   0.206460E-06  -0.359403E-07  -0.273444E-05  -0.457839E-05  -0.362479E-07  -0.472440E-07
   0.595500E+01   0.750000E-01   0.146998E-04   0.161889E-04  -0.402266E-04   0.860969E-07  -0.174037E-07  -0.118827E-05  -0.196066E-05  -0.175081E-07  -0.193112E-07
   0.595750E+01   0.750000E-01   0.549513E-05   0.604337E-05  -0.149801E-04   0.325245E-07  -0.736952E-08  -0.463208E-06  -0.753901E-06  -0.740134E-08  -0.718788E-08
   0.596000E+01   0.750000E-01   0.185620E-05   0.203947E-05  -0.502769E-05   0.110877E-07  -0.275091E-08  -0.161781E-06  -0.260063E-06  -0.275958E-08  -0.242438E-08
   0.596250E+01   0.750000E-01   0.564982E-06   0.620346E-06  -0.151778E-05   0.340047E-08  -0.908701E-09  -0.505651E-07  -0.803930E-07  -0.910801E-09  -0.738002E-09
   0.596500E+01   0.750000E-01   0.154575E-06   0.169635E-06  -0.411392E-06   0.935866E-09  -0.266110E-09  -0.141270E-07  -0.222445E-07  -0.266559E-09  -0.202091E-09
   0.596750E+01   0.750000E-01   0.379328E-07   0.416099E-07  -0.999547E-07   0.230660E-09  -0.691411E-10  -0.352411E-08  -0.550275E-08  -0.692254E-10  -0.496494E-10
   0.597000E+01   0.750000E-01   0.833398E-08   0.913813E-08  -0.217380E-07   0.508250E-10  -0.159424E-10  -0.784169E-09  -0.121563E-08  -0.159562E-10  -0.109199E-10
   0.597250E+01   0.750000E-01   0.163665E-08   0.179385E-08  -0.422607E-08   0.999788E-11  -0.326217E-11  -0.155499E-09  -0.239568E-09  -0.326406E-11  -0.214629E-11
   0.597500E+01   0.750000E-01   0.286889E-09   0.314318E-09  -0.733572E-09   0.175366E-11  -0.592239E-12  -0.274560E-10  -0.420778E-10  -0.592506E-12  -0.376462E-12
   0.597750E+01   0.750000E-01   0.448327E-10   0.490979E-10  -0.113571E-09   0.273964E-12  -0.954092E-13  -0.431301E-11  -0.658074E-11  -0.954140E-13  -0.588226E-13
   0.598000E+01   0.750000E-01   0.623777E-11   0.682845E-11  -0.156646E-10   0.380870E-13  -0.136444E-13  -0.602386E-12  -0.915497E-12  -0.135988E-13  -0.818785E-14
   0.598250E+01   0.750000E-01   0.770897E-12   0.843693E-12  -0.192038E-11   0.470462E-14  -0.172538E-14  -0.747866E-13  -0.113253E-12  -0.172442E-14  -0.101144E-14
   0.598500E+01   0.750000E-01   0.839072E-13   0.918042E-13  -0.207093E-12   0.516401E-15  -0.197065E-15  -0.819097E-14  -0.123218E-13  -0.187835E-15  -0.109543E-15
   0.598750E+01   0.750000E-01   0.749695E-14   0.816392E-14  -0.179475E-13   0.466958E-16  -0.187379E-16  -0.921220E-15  -0.129541E-14  -0.173286E-16  -0.919072E-17
   0.599000E+01   0.750000E-01  -0.154220E-14  -0.150582E-14   0.505943E-14   0.838755E-17   0.334191E-17  -0.211963E-15  -0.207460E-15   0.333117E-17  -0.196576E-17
   0.599250E+01   0.750000E-01  -0.235383E-13  -0.232931E-13   0.689462E-13   0.702599E-16   0.518969E-16  -0.258939E-15   0.370931E-15   0.525526E-16  -0.208332E-16
   0.599500E+01   0.750000E-01  -0.219460E-12  -0.217888E-12   0.639599E-12   0.653963E-15   0.481267E-15  -0.308220E-14   0.263478E-14   0.489819E-15  -0.192976E-15
   0.599750E+01   0.750000E-01  -0.180266E-11  -0.179022E-11   0.523758E-11   0.536908E-14   0.395240E-14  -0.243222E-13   0.230250E-13   0.401999E-14  -0.158520E-14
   0.600000E+01   0.750000E-01  -0.131359E-10  -0.130487E-10   0.380653E-10   0.391499E-13   0.287918E-13  -0.180797E-12   0.164712E-12   0.292852E-13  -0.115497E-13
   0.600250E+01   0.750000E-01  -0.850913E-10  -0.845435E-10   0.246090E-09   0.253928E-12   0.186609E-12  -0.118528E-11   0.105748E-11   0.189878E-12  -0.748681E-13
   0.600500E+01   0.750000E-01  -0.490639E-09  -0.487546E-09   0.141683E-08   0.146684E-11   0.107734E-11  -0.687473E-11   0.609696E-11   0.109664E-11  -0.432092E-12
   0.600750E+01   0.750000E-01  -0.252120E-08  -0.250551E-08   0.727184E-08   0.755634E-11   0.554694E-11  -0.353921E-10   0.315280E-10   0.564769E-11  -0.222313E-11
   0.601000E+01   0.750000E-01  -0.115610E-07  -0.114895E-07   0.333097E-07   0.347587E-10   0.255005E-10  -0.162116E-09   0.146203E-09   0.259672E-10  -0.102099E-10
   0.601250E+01   0.750000E-01  -0.473775E-07  -0.470857E-07   0.136360E-06   0.142986E-09   0.104824E-09  -0.662347E-09   0.608135E-09   0.106744E-09  -0.419165E-10
   0.601500E+01   0.750000E-01  -0.173809E-06  -0.172741E-06   0.499669E-06   0.526920E-09   0.385924E-09  -0.241962E-08   0.227083E-08   0.392973E-09  -0.154099E-09
   0.601750E+01   0.750000E-01  -0.571926E-06  -0.568414E-06   0.164198E-05   0.174290E-08   0.127504E-08  -0.792262E-08   0.762359E-08   0.129819E-08  -0.508300E-09
   0.602000E+01   0.750000E-01  -0.169178E-05  -0.168141E-05   0.484953E-05   0.518649E-08   0.378905E-08  -0.233102E-07   0.230607E-07   0.385726E-08  -0.150781E-08
   0.602250E+01   0.750000E-01  -0.451051E-05  -0.448291E-05   0.129063E-04   0.139230E-07   0.101554E-07  -0.617945E-07   0.630328E-07   0.103365E-07  -0.403317E-08
   0.602500E+01   0.750000E-01  -0.108722E-04  -0.108059E-04   0.310455E-04   0.338261E-07   0.246277E-07  -0.148047E-06   0.156228E-06   0.250619E-07  -0.975874E-08
   0.602750E+01   0.750000E-01  -0.237792E-04  -0.236343E-04   0.677401E-04   0.746604E-07   0.542422E-07  -0.321688E-06   0.352547E-06   0.551869E-07  -0.214391E-07
   0.603000E+01   0.750000E-01  -0.473917E-04  -0.471034E-04   0.134636E-03   0.150380E-06   0.108981E-06  -0.636651E-06   0.727713E-06   0.110853E-06  -0.429513E-07
   0.603250E+01   0.750000E-01  -0.864919E-04  -0.859659E-04   0.244938E-03   0.277842E-06   0.200760E-06  -0.115341E-05   0.138119E-05   0.204152E-06  -0.788686E-07
   0.603500E+01   0.750000E-01  -0.145368E-03  -0.144484E-03   0.410161E-03   0.473656E-06   0.341068E-06  -0.192409E-05   0.242456E-05   0.346721E-06  -0.133507E-06
   0.603750E+01   0.750000E-01  -0.226435E-03  -0.225056E-03   0.636202E-03   0.749962E-06   0.537871E-06  -0.297523E-05   0.396182E-05   0.546594E-06  -0.209702E-06
   0.604000E+01   0.750000E-01  -0.329193E-03  -0.327181E-03   0.920465E-03   0.111084E-05   0.793051E-06  -0.429605E-05   0.606813E-05   0.805598E-06  -0.307823E-06
   0.604250E+01   0.750000E-01  -0.450050E-03  -0.447282E-03   0.125155E-02   0.155106E-05   0.110160E-05  -0.583898E-05   0.877513E-05   0.111855E-05  -0.425515E-06
   0.604500E+01   0.750000E-01  -0.583134E-03  -0.579515E-03   0.161179E-02   0.205773E-05   0.145298E-05  -0.753302E-05   0.120678E-04   0.147465E-05  -0.558293E-06
   0.604750E+01   0.750000E-01  -0.721705E-03  -0.717167E-03   0.198143E-02   0.261377E-05   0.183385E-05  -0.930339E-05   0.158928E-04   0.186027E-05  -0.700686E-06
   0.605000E+01   0.750000E-01  -0.859525E-03  -0.854030E-03   0.234267E-02   0.320174E-05   0.223108E-05  -0.110880E-04   0.201742E-04   0.226205E-05  -0.847407E-06
   0.605250E+01   0.750000E-01  -0.991751E-03  -0.985276E-03   0.268214E-02   0.380675E-05   0.263378E-05  -0.128452E-04   0.248291E-04   0.266891E-05  -0.994144E-06
   0.605500E+01   0.750000E-01  -0.111523E-02  -0.110776E-02   0.299161E-02   0.441785E-05   0.303414E-05  -0.145548E-04   0.297785E-04   0.307297E-05  -0.113787E-05
   0.605750E+01   0.750000E-01  -0.122831E-02  -0.121983E-02   0.326727E-02   0.502785E-05   0.342730E-05  -0.162142E-04   0.349513E-04   0.346928E-05  -0.127678E-05
   0.606000E+01   0.750000E-01  -0.133045E-02  -0.132094E-02   0.350852E-02   0.563199E-05   0.381064E-05  -0.178320E-04   0.402870E-04   0.385524E-05  -0.140994E-05
   0.606250E+01   0.750000E-01  -0.142174E-02  -0.141120E-02   0.371674E-02   0.622723E-05   0.418310E-05  -0.194196E-04   0.457375E-04   0.422986E-05  -0.153701E-05
   0.606500E+01   0.750000E-01  -0.150272E-02  -0.149112E-02   0.389437E-02   0.681239E-05   0.454458E-05  -0.209877E-04   0.512660E-04   0.459310E-05  -0.165800E-05
   0.606750E+01   0.750000E-01  -0.157415E-02  -0.156145E-02   0.404431E-02   0.738773E-05   0.489559E-05  -0.225472E-04   0.568428E-04   0.494546E-05  -0.177317E-05
   0.607000E+01   0.750000E-01  -0.163688E-02  -0.162306E-02   0.416952E-02   0.795330E-05   0.523688E-05  -0.241105E-04   0.624420E-04   0.528773E-05  -0.188295E-05
   0.607250E+01   0.750000E-01  -0.169170E-02  -0.167675E-02   0.427287E-02   0.850821E-05   0.556935E-05  -0.256875E-04   0.680447E-04   0.562089E-05  -0.198774E-05
   0.607500E+01   0.750000E-01  -0.173932E-02  -0.172321E-02   0.435705E-02   0.905238E-05   0.589391E-05  -0.272826E-04   0.736401E-04   0.594595E-05  -0.208788E-05
   0.607750E+01   0.750000E-01  -0.178050E-02  -0.176317E-02   0.442448E-02   0.958762E-05   0.621152E-05  -0.288981E-04   0.792214E-04   0.626386E-05  -0.218379E-05
   0.608000E+01   0.750000E-01  -0.181599E-02  -0.179738E-02   0.447733E-02   0.101155E-04   0.652311E-05  -0.305399E-04   0.847805E-04   0.657551E-05  -0.227597E-05
   0.608250E+01   0.750000E-01  -0.184642E-02  -0.182654E-02   0.451752E-02   0.106353E-04   0.682949E-05  -0.322151E-04   0.903102E-04   0.688176E-05  -0.236488E-05
   0.608500E+01   0.750000E-01  -0.187224E-02  -0.185111E-02   0.454675E-02   0.111458E-04   0.713142E-05  -0.339262E-04   0.958087E-04   0.718347E-05  -0.245079E-05
   0.608750E+01   0.750000E-01  -0.189389E-02  -0.187144E-02   0.456651E-02   0.116483E-04   0.742957E-05  -0.356709E-04   0.101280E-03   0.748137E-05  -0.253391E-05
   0.609000E+01   0.750000E-01  -0.191190E-02  -0.188803E-02   0.457810E-02   0.121459E-04   0.772463E-05  -0.374491E-04   0.106725E-03   0.777606E-05  -0.261465E-05
   0.609250E+01   0.750000E-01  -0.192681E-02  -0.190149E-02   0.458265E-02   0.126388E-04   0.801721E-05  -0.392662E-04   0.112143E-03   0.806810E-05  -0.269347E-05
   0.609500E+01   0.750000E-01  -0.193888E-02  -0.191218E-02   0.458115E-02   0.131247E-04   0.830778E-05  -0.411269E-04   0.117532E-03   0.835809E-05  -0.277065E-05
   0.609750E+01   0.750000E-01  -0.194825E-02  -0.192020E-02   0.457445E-02   0.136031E-04   0.859679E-05  -0.430300E-04   0.122897E-03   0.864654E-05  -0.284623E-05
   0.610000E+01   0.750000E-01  -0.195524E-02  -0.192569E-02   0.456330E-02   0.140772E-04   0.888466E-05  -0.449714E-04   0.128246E-03   0.893386E-05  -0.292034E-05
   0.610250E+01   0.750000E-01  -0.196032E-02  -0.192914E-02   0.454835E-02   0.145492E-04   0.917184E-05  -0.469514E-04   0.133582E-03   0.922036E-05  -0.299341E-05
   0.610500E+01   0.750000E-01  -0.196374E-02  -0.193101E-02   0.453016E-02   0.150177E-04   0.945867E-05  -0.489764E-04   0.138903E-03   0.950642E-05  -0.306587E-05
   0.610750E+01   0.750000E-01  -0.196549E-02  -0.193137E-02   0.450923E-02   0.154799E-04   0.974540E-05  -0.510503E-04   0.144212E-03   0.979242E-05  -0.313776E-05
   0.611000E+01   0.750000E-01  -0.196563E-02  -0.193002E-02   0.448598E-02   0.159368E-04   0.100323E-04  -0.531696E-04   0.149515E-03   0.100786E-04  -0.320892E-05
   0.611250E+01   0.750000E-01  -0.196451E-02  -0.192717E-02   0.446078E-02   0.163921E-04   0.103196E-04  -0.553292E-04   0.154820E-03   0.103653E-04  -0.327954E-05
   0.611500E+01   0.750000E-01  -0.196247E-02  -0.192338E-02   0.443394E-02   0.168471E-04   0.106077E-04  -0.575316E-04   0.160130E-03   0.106526E-04  -0.335020E-05
   0.611750E+01   0.750000E-01  -0.195951E-02  -0.191889E-02   0.440578E-02   0.172990E-04   0.108967E-04  -0.597847E-04   0.165443E-03   0.109408E-04  -0.342117E-05
   0.612000E+01   0.750000E-01  -0.195549E-02  -0.191344E-02   0.437651E-02   0.177454E-04   0.111868E-04  -0.620911E-04   0.170762E-03   0.112301E-04  -0.349216E-05
   0.612250E+01   0.750000E-01  -0.195057E-02  -0.190683E-02   0.434635E-02   0.181884E-04   0.114780E-04  -0.644447E-04   0.176093E-03   0.115207E-04  -0.356299E-05
   0.612500E+01   0.750000E-01  -0.194511E-02  -0.189946E-02   0.431550E-02   0.186321E-04   0.117708E-04  -0.668414E-04   0.181447E-03   0.118127E-04  -0.363415E-05
   0.612750E+01   0.750000E-01  -0.193923E-02  -0.189185E-02   0.428413E-02   0.190765E-04   0.120652E-04  -0.692868E-04   0.186824E-03   0.121063E-04  -0.370623E-05
   0.613000E+01   0.750000E-01  -0.193276E-02  -0.188392E-02   0.425236E-02   0.195176E-04   0.123613E-04  -0.717889E-04   0.192221E-03   0.124016E-04  -0.377913E-05
